Unit,Unit Name,ID,Text,Comment
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szGenericName4,4 - Authentication Failure,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szGenericName5,5 - EGP Neighbor Loss,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szGenericName6,6 - Enterprise Specific,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szHTTPServer,HTTP Server,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szHost,Host,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIMAPServer,IMAP Server,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIPAddress,IPAddress oder Hostname,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIP_,IP Adresse,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIPv4,IP V4 Address,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIgnoreTlsCertWarning,Deaktiviert die TLS-Zertifikatsprüfung. Nur in Labor- oder Testumgebungen verwenden.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIncludeMsgSepInMessageDisabled,Trennzeichen nicht in Message einbinden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIncludeMsgSepInMessageLastMsgSepPrepend,Vorheriges Trennzeichen am Anfang der Message einbinden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIncludeMsgSepInMessageMsgSepAppend,Trennzeichen am Ende der Message einbinden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIncludeMsgSepInMessageMsgSepPrepend,Trennzeichen am Anfang der Message einbinden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szInsertStatement,INSERT,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szInt,int,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szInteger,Integer,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIsoTimestamp,ISO-like Timestamp,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szIutFormat,Forward as MWAgent XML representation code,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szJsonFormat,Use CEE enhanced Syslog Format,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLastDBIndex,Letzter verarbeiteter DB Index,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicense,Lizenz Informationen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseFileIntro,"Legen Sie Ihre Lizenzdatei (.alic) unter %DEFAULTLICENSEV2PATH% ab, oder wählen Sie eine Datei aus bzw. ziehen Sie sie hierher. Lassen Sie das Feld leer, um den Standardpfad zu verwenden.",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2,Lizenzdatei,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2DefaultPath,"Standardpfad zur Laufzeit: %DEFAULTLICENSEV2PATH%. Feld leer lassen, um diesen Speicherort zu verwenden.",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2Expired,Die Lizenzdatei ist abgelaufen.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2NotYetValid,Diese Lizenzdatei ist noch nicht aktiv. Sie wird gültig am %VALIDFROMLOCAL% (UTC: %VALIDFROMUTC%). Bitte versuchen Sie es nach diesem Zeitpunkt erneut.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2NotYetValidGeneric,Die Lizenzdatei ist noch nicht gültig.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2NotYetValidIssued,Die Lizenz wurde ausgestellt am %ISSUEDATLOCAL%.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLicenseV2Path,Lizenzdateipfad,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLineFormat,Benutzerdefiniertes Format,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLoadedRuleSet,Regelsatz geladen: ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLoadedService,Service geladen: ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLocation,Location,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogFileName,Datei & Pfad Name,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogFileTypeStandard,Standard,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogFileTypeW3C,W3C WebServer Logdatei,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogMoveAfterRotatePath,Zielordner,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogPostProcessing,Nachverarbeitung,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateDisableUniqueFilenameMessage,"Die Protokollrotation verwaltet Dateinamen automatisch bei der Rotation.

Beispiel mit Protokollrotation:
  application.log   → aktuelle Datei
  application.log.1 → vorherige Datei (rotiert)
  application.log.2 → ältere Datei (rotiert)

'Eindeutige Dateinamen erstellen' fügt Zeitstempel hinzu (z.B. app_2024-01-15.log), um Überschreiben zu vermeiden. Die Protokollrotation erledigt dies bereits durch numerische Suffixe. Beides aktiviert ist überflüssig.

Möchten Sie 'Eindeutige Dateinamen erstellen' deaktivieren?",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateDisableUniqueFilenameTitle,Protokollrotation,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutUnitDays,Tage,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutUnitHours,Stunden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutUnitMinutes,Minuten,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutUnitMonths,Monate,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutUnitSeconds,Sekunden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutUnitWeeks,Wochen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutWarningCancelled,"Das Rotationsintervall wurde nicht übernommen. Wählen Sie Ja, um ein Intervall kürzer als fünf Minuten beizubehalten, oder verlängern Sie das Intervall, bevor Sie die Änderungen bestätigen.",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutWarningNo,Nein,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutWarningText,Eine Rotation häufiger als alle fünf Minuten kann viele Dateien erzeugen und die Protokollierung beeinträchtigen. Möchten Sie dieses Intervall beibehalten?,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutWarningTitle,Kurzes Rotationsintervall,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutWarningUnavailable,"Die Intervallwarnung konnte nicht angezeigt werden. Verlängern Sie das Intervall auf mindestens fünf Minuten, oder versuchen Sie es erneut.",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogRotateTimeoutWarningYes,Ja,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogType,Ereignisprotokoll Typ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogZipGzip,GZIP (.gz) Kompression,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szLogZipZip,ZIP (.zip) Kompression,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMIBSPath,Position ihrer MIBS,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMailServer,SMTP Server,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMarkParity,Mark Parity,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessage,Parameter normalisieren,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageBegin,Beim Start senden,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageEnd,Wie wird eine Nachricht beendet,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageExpected,Erwartete Nachricht: ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageFormat,Nachrichtenformat,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageMode,MessageFeld (%msg%),NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageProcessing,Optionen zur Messageverarbeitung,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessageToSend,Nachricht senden: ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMessagecontent,Meldungsinhalt,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMoreInfoCrash,"Falls aktiviert werden Absturzberichte automatisch unter http://crashdump.adiscon.com aufgeladen.
Die Berichte enthalten keine persönlichen Informationen.
Es werden nur Informationen zum Problem gesendet.",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMoreInformation,Mehr Informationen unter auf unserer Homepage:,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMsgSep_,Trennzeichensequenz,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMultiCastAddress,Multicast Adresse,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szMyIPAddress,IP Adresse,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szNNTPServer,NNTP Server,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szNetworkOptions,Netzwerk spezifisch,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szNoParity,No Parity,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szODBCDsn,DSN,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szODBCPwd,Passwort,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szODBCUid,User-ID,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOddParity,Odd Parity,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOne5StopBits,"1,5 Stop bit",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOneStopBit,1 Stop bit,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOpenSearchOptions,OpenSearch-Optionen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOperationType,Operation Typ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOptions,Optionen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOtherOptions,Other Engine Options,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOutputFormat_CSV,CSV Format,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOutputFormat_Disabled,Deaktiviert,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOutputFormat_JSON,JSON Format,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOutputFormat_XML,XML Format,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOutputProperty,Ausgabe Property,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szOverwriteValues,Syslog-Eigenschaften überschreiben,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPOP3Server,POP3 Server,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szParameters,Auszuführende Parameter,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szParsValue_,Wert,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPassword,Password,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPathAndFileName,Datei und Pfad Name,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPortName,An welchen Kommunikationsport soll die Nachricht gesendet werden?,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPortSettings,Port Einstellungen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPostProcessApps,Available post process applications,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPriorityLow,Niedrige Priorität,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPriorityNormal,Normale Priorität,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPriorityhigh,Hohe Priorität,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPropertiesTableName,Tabellenname Detaildaten,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPropertyName,Eigenschaftsname,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPropertyType,Eigenschaftstyp,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szPropertyValue,Eigenschaftswert,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szProperty_,Property Name,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szProvider,Provider,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szQueueBody,Queue Nachricht Body,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szQueueLable,Queue Nachricht Label,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szQueueName,Queuename,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRELPOptions,General Options,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szROM,Rest of Message,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szReadFileBufferInfo,"Der File Monitor liest Dateien in Blöcken in Größe des Lesepuffers.
Die Standard Lesepuffergröße beträgt 4096 Bytes was ein guter Mittelwert für Performance und Speicherausnutzung ist.

Wenn Sie Regex-Trennzeichen verwenden und ihre Logzeilen größer werden können als die Lesepuffergröße, dann können Sie diesen Wert vergrößern. Andernfalls empfehlen wir den Wert nicht zu verändert!",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szReferer,Referer,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRegistryError,Fehler beim Zugriff auf die Konfiguration (Registry),NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRemoteHost,Remote host,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRequestTemplateAdvancedHint,"Lassen Sie die JSON-Eigenschaftenliste leer und beide Felder unten leer, um alle InfoUnit-Eigenschaften automatisch als JSON zu serialisieren (siehe Vorschau). Die erweiterte Vorlage überschreibt die Eigenschaftenliste, wenn sie nicht leer ist.",NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRequestType,Request Typ,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szResetValue,Zurücksetzen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRessourceOptions,Ressourcen Bibliothek Cache Optionen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRestOutputAdvancedTab,Erweitert,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,szRestOutputGeneralTab,Allgemein,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
